,bagging_fraction,feature_fraction,lambda_l1,num_leaves,loss
22,0.16301361077675203,0.19353633565069261,56.84065360400383,17.0,4.4413701822705285
63,0.7788445781687727,0.7157797087241232,65.72901120800881,31.0,4.443828315781886
14,0.937391157120107,0.13731595007401293,15.394329854476991,10.0,4.446836219853676
61,0.47278278960746223,0.27923646373601063,42.97596708735943,34.0,4.452948176175145
59,0.43335943164158947,0.48825930299406467,58.52629674211023,24.0,4.455826149747959
96,0.6159288614366611,0.604890387451863,71.83977832871918,35.0,4.458695663124255
58,0.5997409478085713,0.20437596616965226,14.771259783603803,15.0,4.4645245459280805
99,0.6405708474143039,0.6871478436819922,74.04976649655497,33.0,4.487494511315264
6,0.7693937158899252,0.5039046730376205,20.117840186563786,40.0,4.510082227447456
36,0.37470188492652196,0.825591583045924,67.63201069034827,29.0,4.515841277688418
35,0.8246013301117945,0.882527343422177,60.02105849625032,34.0,4.516143123965871
16,0.4598424986379527,0.45128529009794927,31.637997347556038,20.0,4.519990561590341
2,0.529164543740171,0.5381477580853299,43.12640880579528,27.0,4.520483288378415
17,0.5676629345415317,0.6703373697649707,56.1862558069021,24.0,4.529936943177362
33,0.6024677235324625,0.3739209168652928,38.24286777845631,18.0,4.533106255307792
5,0.30145288988683705,0.42512811824043495,14.15268325893996,33.0,4.537589949354449
60,0.7182074859675449,0.42593915126802756,36.87894514034921,43.0,4.541332912749622
1,0.4039551835476748,0.6648568150994164,20.317589987404695,36.0,4.558252971171691
49,0.40323262848192265,0.5831348652205117,66.96888052289681,20.0,4.562309454875641
92,0.5034684489688329,0.17599801434865323,11.983440242478665,10.0,4.569200386809478
48,0.48557688497925655,0.4182077686315669,56.48818112037239,13.0,4.5903352208425545
13,0.26402420403647303,0.5757897576834524,2.4451865750098896,22.0,4.59973140960752
19,0.803169527596103,0.47161197937016014,8.569678515725965,27.0,4.602195666865089
15,0.43746736227054417,0.8734247863063929,27.55824174231514,22.0,4.614095442717099
47,0.5636462077557957,0.8008139439699773,21.37841647192533,28.0,4.6297771729548485
52,0.20430175782961862,0.6217599365981222,7.842359003912527,11.0,4.647131780202583
87,0.7260033947388839,0.8497141691630711,2.057771776907657,37.0,4.6641834844594685
91,0.5502320371682602,0.5381169344409996,25.32270212401075,13.0,4.764332388787565
9,0.8765253021659607,0.6604355441680195,20.928642444034246,13.0,4.812051493828471
