feature_shap,feature
0.00843,value__max_slope_p120_rougher.input.feed_fe
0.00839,value__max_min_diff_p120_rougher.input.floatbank11_xanthate
0.00836,value__quantile__q_0.95_p24_rougher.input.feed_fe_poly_value__quantile__q_0.95_p120_rougher.input.feed_fe
0.00835,value__linear_trend__attr_slope_p12_rougher.input.floatbank11_xanthate
0.00827,value__quantile__q_0.95_p12_rougher.input.feed_zn
0.00826,rougher.input.floatbank10_xanthate_diff_value__quantile__q_0.95_p120_rougher.input.feed_fe
0.00826,value__maximum_p6_rougher.input.feed_fe_poly_encod_dif_rougher.input.feed_pb
0.00823,value__linear_trend__attr_slope_p120_rougher.input.feed_zn
0.00823,value__fft_aggregated__aggtype_skew_p24_rougher.input.floatbank10_copper_sulfate
0.00821,value__quantile__q_0.95_p24_rougher.input.feed_fe_diff_value__quantile__q_0.95_p120_rougher.input.feed_fe
0.00819,value__quantile__q_0.95_p24_rougher.input.feed_zn
0.00819,value__quantile__q_0.95_p120_rougher.input.feed_fe
0.00816,value__max_slope_p12_rougher.input.floatbank10_copper_sulfate
0.00815,value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00813,rougher.state.floatbank10_b_air_normalized_lag_6
0.00809,value__min_slope_p24_rougher.input.feed_sol
0.00808,value__max_slope_p6_rougher.state.floatbank10_b_air
0.00806,value__mean_p6_rougher.input.floatbank11_xanthate
0.00799,value__max_slope_p24_rougher.input.feed_zn
0.00794,value__linear_trend__attr_slope_p24_rougher.input.floatbank11_xanthate
0.00791,rel_rougher.input.feed_rate_s3b0
0.00785,value__fft_aggregated__aggtype_kurtosis_p120_rougher.state.floatbank10_b_air
0.00779,value__mean_second_derivative_central_p6_rougher.input.floatbank11_xanthate
0.00778,rougher.state.floatbank10_a_level_diff_value__quantile__q_0.95_p120_rougher.input.feed_pb
0.00778,value__mean_abs_change_p24_rougher.input.feed_rate
0.00777,rougher.input.feed_rate_normalized_lag_6
0.00777,rougher.input.feed_fe_normalized_lag_6
0.00776,deriv1_rougher.input.feed_pb
0.00772,encod_val_rougher.input.feed_zn
0.00769,diff_rougher.state.floatbank10_d_air_s2b0
0.00767,value__max_min_diff_p24_rougher.input.feed_pb
0.00764,value__min_slope_p24_rougher.input.feed_fe
0.00763,deriv1_encod_val_rougher.input.feed_pb
0.00759,deriv1_rougher.input.feed_sol
0.00757,value__mean_abs_change_p24_rougher.input.floatbank10_copper_sulfate
0.00751,value__fft_aggregated__aggtype_centroid_p120_rougher.state.floatbank10_b_air
0.00749,value__mean_abs_change_p24_rougher.input.feed_zn
0.00747,value__max_slope_p24_rougher.input.feed_pb
0.00744,value__max_min_diff_p24_rougher.input.feed_rate
0.00743,value__max_slope_p12_rougher.state.floatbank10_b_air
0.00734,deriv1_rougher.input.feed_zn
0.00732,value__max_slope_p12_rougher.input.feed_sol
0.00730,deriv1_rougher.input.floatbank10_copper_sulfate
0.00728,value__skewness_p120_rougher.input.feed_pb
0.00724,value__fft_aggregated__aggtype_kurtosis_p120_rougher.input.feed_sol
0.00723,value__fft_aggregated__aggtype_centroid_p24_rougher.input.feed_rate
0.00720,value__fft_aggregated__aggtype_centroid_p24_rougher.input.floatbank10_copper_sulfate
0.00720,diff_rougher.input.feed_sol_s3b1
0.00720,encod_dif_rougher.input.feed_pb_diff_value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00720,encod_val_rougher.input.feed_fe_poly_encod_val_rougher.input.feed_pb
0.00716,value__quantile__q_0.05_p120_rougher.input.feed_zn
0.00710,value__max_min_diff_p12_rougher.state.floatbank10_b_air
0.00709,secondary_cleaner.state.floatbank2_a_air_rat_value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00709,value__kurtosis_p120_rougher.input.floatbank11_xanthate
0.00708,value__fft_aggregated__aggtype_kurtosis_p120_rougher.input.feed_rate
0.00708,value__maximum_p6_rougher.input.feed_zn
0.00707,rougher.input.feed_zn_normalized_lag_6
0.00703,value__kurtosis_p24_rougher.input.feed_fe
0.00702,value__maximum_p6_rougher.input.feed_fe_poly_deriv1_rougher.input.feed_zn
0.00701,value__min_slope_p24_rougher.input.feed_pb
0.00701,value__min_slope_p24_rougher.input.feed_rate
0.00696,value__fft_aggregated__aggtype_variance_p120_rougher.input.feed_pb
0.00693,value__quantile__q_0.95_p24_rougher.input.feed_fe_diff_encod_val_primary_cleaner.input.copper_sulfate
0.00693,rougher.input.feed_fe
0.00691,value__mean_abs_change_p24_rougher.input.floatbank11_xanthate
0.00691,value__quantile__q_0.95_p120_rougher.input.feed_pb
0.00690,encod_val_rougher.input.feed_fe_diff_rougher.input.feed_sol
0.00687,value__mean_abs_change_p6_rougher.input.floatbank10_copper_sulfate
0.00684,value__max_min_diff_p24_rougher.state.floatbank10_b_air
0.00681,value__quantile__q_0.95_p24_rougher.input.feed_fe_rat_rougher.input.floatbank10_xanthate
0.00678,value__maximum_p6_rougher.input.feed_fe_rat_encod_val_primary_cleaner.input.feed_size
0.00669,value__fft_aggregated__aggtype_kurtosis_p24_rougher.input.feed_pb
0.00668,value__mean_p6_rougher.state.floatbank10_b_air
0.00667,rel_encod_val_rougher.input.feed_fe_s3b0
0.00665,deriv3_rougher.input.floatbank10_xanthate
0.00659,value__quantile__q_0.95_p24_rougher.input.feed_rate
0.00659,value__fft_aggregated__aggtype_skew_p24_rougher.input.floatbank11_xanthate
0.00656,rougher.input.feed_fe
0.00655,value__linear_trend__attr_slope_p12_rougher.input.feed_sol
0.00655,value__max_min_diff_p24_rougher.input.floatbank10_copper_sulfate
0.00650,value__max_min_diff_p120_rougher.input.feed_fe
0.00646,deriv2_encod_rel_rougher.input.feed_zn
0.00644,value__fft_aggregated__aggtype_kurtosis_p120_rougher.input.floatbank10_copper_sulfate
0.00644,value__quantile__q_0.05_p24_rougher.input.feed_rate
0.00642,value__max_slope_p24_rougher.state.floatbank10_b_air
0.00640,value__fft_aggregated__aggtype_centroid_p24_rougher.state.floatbank10_b_air
0.00638,value__min_slope_p12_rougher.state.floatbank10_b_air
0.00634,value__skewness_p24_rougher.input.feed_fe
0.00631,rougher.input.feed_sol_diff_value__quantile__q_0.95_p120_rougher.input.feed_pb
0.00630,value__skewness_p12_rougher.state.floatbank10_b_air
0.00626,encod_val_rougher.input.feed_zn_diff_value__quantile__q_0.95_p120_rougher.input.feed_fe
0.00623,encod_dif_rougher.input.feed_fe
0.00619,value__quantile__q_0.05_p12_rougher.input.floatbank11_xanthate
0.00604,value__skewness_p12_rougher.input.feed_zn
0.00600,encod_val_rougher.input.feed_fe_diff_rougher.input.floatbank10_xanthate
0.00599,value__fft_aggregated__aggtype_kurtosis_p120_rougher.input.feed_pb
0.00586,encod_rel_rougher.input.feed_fe
0.00585,deriv3_rougher.input.floatbank11_xanthate
0.00585,rougher.input.feed_sol
0.00585,value__fft_aggregated__aggtype_kurtosis_p24_rougher.input.feed_zn
0.00583,secondary_cleaner.state.floatbank2_a_air_poly_encod_dif_rougher.input.feed_pb
0.00578,value__fft_aggregated__aggtype_kurtosis_p120_rougher.input.feed_fe
0.00575,encod_val_rougher.input.feed_pb_diff_rougher.input.floatbank10_xanthate
0.00573,encod_val_rougher.input.feed_fe_rat_rougher.input.feed_sol
0.00569,value__mean_abs_change_p6_rougher.input.feed_zn
0.00568,value__quantile__q_0.05_p24_rougher.input.feed_zn
0.00565,rel_rougher.input.floatbank11_xanthate_s3b0
0.00565,value__min_slope_p12_rougher.input.feed_zn
0.00557,value__fft_aggregated__aggtype_centroid_p120_rougher.input.feed_pb
0.00555,value__kurtosis_p12_rougher.input.feed_sol
0.00550,value__quantile__q_0.95_p24_rougher.input.feed_fe_rat_rougher.input.feed_sol
0.00541,value__kurtosis_p12_rougher.state.floatbank10_b_air
0.00540,value__max_min_diff_p12_rougher.input.feed_zn
0.00535,rel_encod_val_rougher.input.feed_zn_s3b0
0.00533,value__max_min_diff_p12_rougher.input.feed_pb
0.00526,value__linear_trend__attr_slope_p24_rougher.state.floatbank10_b_air
0.00526,value__linear_trend__attr_slope_p12_rougher.input.feed_pb
0.00524,rougher.state.floatbank10_a_level_poly_encod_val_rougher.input.feed_zn
0.00523,value__mean_abs_change_p12_rougher.input.feed_zn
0.00523,value__fft_aggregated__aggtype_kurtosis_p12_rougher.input.feed_rate
0.00520,value__mean_abs_change_p6_rougher.input.feed_sol
0.00516,value__skewness_p12_rougher.input.floatbank11_xanthate
0.00513,value__maximum_p6_rougher.input.feed_fe_rat_secondary_cleaner.state.floatbank2_a_air
0.00511,rougher.input.feed_sol_rat_encod_val_rougher.input.feed_pb
0.00511,rougher.input.feed_sol_normalized_lag_6
0.00510,value__min_slope_p12_rougher.input.feed_rate
0.00510,value__fft_aggregated__aggtype_variance_p24_rougher.state.floatbank10_b_air
0.00509,value__fft_aggregated__aggtype_variance_p12_rougher.input.feed_rate
0.00507,value__fft_aggregated__aggtype_skew_p24_rougher.input.feed_pb
0.00507,rougher.input.feed_sol_diff_encod_val_rougher.input.feed_pb
0.00505,value__max_min_diff_p12_rougher.input.floatbank11_xanthate
0.00500,value__minimum_p6_rougher.input.floatbank11_xanthate
0.00499,value__mean_abs_change_p12_rougher.input.feed_sol
0.00498,deriv2_rougher.input.feed_fe
0.00497,rougher.input.feed_pb_normalized_lag_6
0.00496,value__fft_aggregated__aggtype_variance_p12_rougher.input.floatbank10_copper_sulfate
0.00495,value__kurtosis_p24_rougher.input.feed_zn
0.00492,encod_val_rougher.input.feed_zn_diff_encod_val_rougher.input.feed_pb
0.00491,value__skewness_p12_rougher.input.feed_sol
0.00487,value__mean_abs_change_p12_rougher.state.floatbank10_b_air
0.00487,value__max_slope_p6_rougher.input.feed_sol
0.00486,deriv1_rougher.input.feed_fe
0.00486,value__max_min_diff_p24_rougher.input.floatbank11_xanthate
0.00483,value__fft_aggregated__aggtype_centroid_p12_rougher.input.feed_pb
0.00483,deriv1_rougher.input.feed_zn
0.00482,value__fft_aggregated__aggtype_variance_p24_rougher.input.floatbank10_copper_sulfate
0.00482,value__min_slope_p12_rougher.input.feed_fe
0.00478,diff_encod_rel_rougher.input.feed_zn_s3b1
0.00476,rel_encod_dif_rougher.input.feed_fe_s3b0
0.00470,rougher.state.floatbank10_d_level
0.00467,deriv2_rougher.input.feed_sol
0.00466,value__fft_aggregated__aggtype_centroid_p120_rougher.input.floatbank11_xanthate
0.00464,diff_rougher.input.feed_rate_s2b0
0.00462,value__max_min_diff_p6_rougher.input.floatbank10_copper_sulfate
0.00459,value__minimum_p6_rougher.input.feed_zn
0.00459,value__skewness_p24_rougher.input.feed_zn
0.00458,rougher.state.floatbank10_a_level_diff_value__quantile__q_0.95_p120_rougher.input.feed_fe
0.00458,rel_rougher.state.floatbank10_d_air_s3b0
0.00456,value__skewness_p24_rougher.input.feed_sol
0.00456,value__fft_aggregated__aggtype_centroid_p120_rougher.input.feed_rate
0.00455,value__max_slope_p12_rougher.input.feed_pb
0.00455,value__fft_aggregated__aggtype_kurtosis_p24_rougher.input.floatbank11_xanthate
0.00454,value__quantile__q_0.05_p12_rougher.input.feed_zn
0.00454,value__max_slope_p6_rougher.input.feed_pb
0.00453,value__fft_aggregated__aggtype_centroid_p12_rougher.input.feed_sol
0.00452,value__max_min_diff_p24_rougher.input.feed_sol
0.00452,deriv1_rougher.input.feed_zn_diff_value__minimum_p6_rougher.input.floatbank11_xanthate
0.00451,value__quantile__q_0.95_p24_rougher.input.feed_fe_diff_encod_val_rougher.input.feed_zn
0.00447,encod_val_primary_cleaner.input.feed_size_poly_encod_dif_rougher.input.feed_pb
0.00445,value__kurtosis_p120_rougher.input.feed_fe
0.00440,value__max_slope_p24_rougher.input.feed_fe
0.00439,deriv2_rougher.input.floatbank11_xanthate
0.00437,value__skewness_p24_rougher.input.floatbank11_xanthate
0.00436,value__quantile__q_0.05_p12_rougher.input.feed_fe
0.00433,value__mean_abs_change_p24_rougher.input.feed_sol
0.00431,deriv1_encod_rel_rougher.input.feed_zn
0.00431,value__min_slope_p6_rougher.input.feed_zn
0.00430,value__skewness_p12_rougher.input.feed_rate
0.00429,value__skewness_p24_rougher.state.floatbank10_b_air
0.00424,rel_rougher.input.feed_sol_s3b0
0.00423,value__maximum_p6_rougher.input.feed_fe_rat_encod_dif_rougher.input.feed_pb
0.00423,value__mean_second_derivative_central_p12_rougher.input.feed_rate
0.00422,value__max_min_diff_p12_rougher.input.feed_rate
0.00422,value__mean_abs_change_p12_rougher.input.feed_pb
0.00422,value__fft_aggregated__aggtype_skew_p24_rougher.input.feed_zn
0.00422,value__min_slope_p12_rougher.input.feed_pb
0.00420,value__maximum_p6_rougher.input.feed_fe_rat_value__minimum_p6_rougher.input.floatbank11_xanthate
0.00419,value__max_min_diff_p6_rougher.state.floatbank10_b_air
0.00419,value__fft_aggregated__aggtype_skew_p24_rougher.input.feed_fe
0.00418,value__max_min_diff_p6_rougher.input.feed_zn
0.00418,encod_val_primary_cleaner.input.feed_size_rat_value__minimum_p6_rougher.input.floatbank11_xanthate
0.00415,deriv2_rougher.input.feed_size
0.00414,rougher.input.feed_fe_rat_encod_val_primary_cleaner.input.copper_sulfate
0.00414,rougher.input.feed_fe_poly_encod_val_primary_cleaner.input.copper_sulfate
0.00413,value__min_slope_p6_rougher.input.floatbank11_xanthate
0.00410,value__max_min_diff_p12_rougher.input.floatbank10_copper_sulfate
0.00408,value__quantile__q_0.95_p24_rougher.input.feed_fe_rat_encod_val_primary_cleaner.input.copper_sulfate
0.00406,value__skewness_p24_rougher.input.floatbank10_copper_sulfate
0.00406,deriv3_rougher.input.feed_rate
0.00406,deriv1_rougher.input.feed_zn_poly_encod_val_primary_cleaner.input.copper_sulfate
0.00404,value__mean_second_derivative_central_p120_rougher.input.feed_rate
0.00402,encod_val_primary_cleaner.input.feed_size_diff_value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00399,value__fft_aggregated__aggtype_centroid_p24_rougher.input.feed_sol
0.00397,value__fft_aggregated__aggtype_centroid_p120_rougher.input.feed_zn
0.00397,encod_val_rougher.input.feed_pb
0.00396,rougher.state.floatbank10_f_level
0.00392,value__max_min_diff_p12_rougher.input.feed_sol
0.00392,value__max_min_diff_p24_rougher.input.feed_fe
0.00392,rougher.input.feed_zn
0.00391,value__fft_aggregated__aggtype_skew_p120_rougher.input.floatbank10_copper_sulfate
0.00390,value__quantile__q_0.95_p120_rougher.input.feed_fe
0.00387,value__mean_abs_change_p24_rougher.input.feed_fe
0.00387,value__linear_trend__attr_slope_p24_rougher.input.feed_zn
0.00387,diff_rougher.input.feed_fe_s2b0
0.00385,value__max_slope_p6_rougher.input.feed_zn
0.00384,value__min_slope_p12_rougher.input.floatbank11_xanthate
0.00384,diff_rougher.input.feed_size_s2b0
0.00379,value__min_slope_p6_rougher.input.floatbank10_copper_sulfate
0.00376,value__maximum_p6_rougher.input.feed_fe_diff_deriv1_rougher.input.feed_zn
0.00374,value__linear_trend__attr_slope_p24_rougher.input.feed_pb
0.00374,rel_rougher.input.feed_size_s3b0
0.00370,value__mean_abs_change_p12_rougher.input.floatbank11_xanthate
0.00369,diff_rougher.input.feed_sol_s2b0
0.00369,value__fft_aggregated__aggtype_skew_p120_rougher.input.feed_fe
0.00356,value__max_min_diff_p6_rougher.input.feed_pb
0.00356,diff_encod_dif_rougher.input.feed_fe_s3b1
0.00356,value__quantile__q_0.95_p24_rougher.input.feed_fe_diff_rougher.input.feed_sol
0.00355,rougher.input.feed_fe_diff_value__minimum_p6_rougher.input.floatbank11_xanthate
0.00354,value__minimum_p6_rougher.input.floatbank11_xanthate_rat_encod_dif_rougher.input.feed_pb
0.00349,value__fft_aggregated__aggtype_variance_p24_rougher.input.feed_rate
0.00348,value__fft_aggregated__aggtype_centroid_p24_rougher.input.feed_fe
0.00348,rel_rougher.input.floatbank10_copper_sulfate_s3b0
0.00346,value__fft_aggregated__aggtype_centroid_p12_rougher.input.floatbank11_xanthate
0.00346,value__kurtosis_p24_rougher.input.feed_pb
0.00344,value__max_min_diff_p12_rougher.input.feed_fe
0.00341,value__linear_trend__attr_slope_p12_rougher.input.feed_zn
0.00339,value__mean_p6_rougher.input.feed_fe
0.00338,value__min_slope_p6_rougher.input.feed_pb
0.00337,diff_rougher.input.feed_pb_s3b1
0.00335,value__kurtosis_p12_rougher.input.feed_pb
0.00332,value__mean_second_derivative_central_p6_rougher.input.floatbank10_copper_sulfate
0.00331,value__mean_second_derivative_central_p12_rougher.input.feed_sol
0.00330,deriv1_rougher.input.floatbank11_copper_sulfate
0.00330,deriv3_rougher.input.feed_sol
0.00329,deriv1_rougher.input.feed_size
0.00327,diff_rougher.input.feed_size_s3b1
0.00326,encod_val_primary_cleaner.input.feed_size_rat_encod_dif_rougher.input.feed_pb
0.00324,value__fft_aggregated__aggtype_centroid_p24_rougher.input.feed_pb
0.00318,value__fft_aggregated__aggtype_variance_p12_rougher.input.feed_fe
0.00315,value__max_min_diff_p6_rougher.input.feed_sol
0.00311,rougher.input.feed_fe_rat_value__minimum_p6_rougher.input.floatbank11_xanthate
0.00309,value__max_min_diff_p6_rougher.input.feed_fe
0.00307,value__mean_abs_change_p6_rougher.input.feed_rate
0.00306,value__fft_aggregated__aggtype_skew_p12_rougher.input.feed_rate
0.00305,value__max_min_diff_p6_rougher.input.floatbank11_xanthate
0.00301,value__fft_aggregated__aggtype_variance_p12_rougher.state.floatbank10_b_air
0.00300,value__fft_aggregated__aggtype_centroid_p12_rougher.input.feed_fe
0.00298,encod_val_primary_cleaner.input.feed_size_poly_value__minimum_p6_rougher.input.floatbank11_xanthate
0.00298,deriv1_rougher.input.feed_zn_poly_encod_dif_rougher.input.feed_pb
0.00298,diff_rougher.input.floatbank10_xanthate_s3b1
0.00297,value__kurtosis_p12_rougher.input.floatbank10_copper_sulfate
0.00297,value__kurtosis_p12_rougher.input.feed_zn
0.00295,value__fft_aggregated__aggtype_skew_p24_rougher.input.feed_rate
0.00294,rel_encod_rel_rougher.input.feed_zn_s3b0
0.00293,rougher.input.feed_fe_diff_value__maximum_p6_rougher.input.feed_fe
0.00293,value__fft_aggregated__aggtype_centroid_p12_rougher.state.floatbank10_b_air
0.00292,value__skewness_p12_rougher.input.feed_pb
0.00292,value__fft_aggregated__aggtype_variance_p12_rougher.input.feed_pb
0.00290,value__fft_aggregated__aggtype_skew_p120_rougher.input.feed_zn
0.00289,encod_val_primary_cleaner.input.feed_size_diff_value__minimum_p6_rougher.input.floatbank11_xanthate
0.00288,rel_rougher.input.feed_pb_s3b0
0.00286,value__maximum_p6_rougher.input.feed_fe_poly_encod_val_primary_cleaner.input.copper_sulfate
0.00285,rel_rougher.input.feed_fe_s3b0
0.00285,value__mean_abs_change_p6_rougher.input.floatbank11_xanthate
0.00284,value__fft_aggregated__aggtype_skew_p12_rougher.input.feed_zn
0.00283,rougher.state.floatbank10_a_level_poly_value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00281,value__fft_aggregated__aggtype_variance_p24_rougher.input.feed_fe
0.00280,value__linear_trend__attr_slope_p12_rougher.state.floatbank10_b_air
0.00280,value__fft_aggregated__aggtype_skew_p120_rougher.input.feed_sol
0.00280,value__kurtosis_p12_rougher.input.feed_fe
0.00279,deriv3_encod_val_rougher.input.feed_fe
0.00279,value__mean_second_derivative_central_p24_rougher.input.feed_pb
0.00279,value__fft_aggregated__aggtype_variance_p24_rougher.input.feed_sol
0.00278,value__skewness_p24_rougher.input.feed_pb
0.00277,deriv3_rougher.input.floatbank10_copper_sulfate
0.00277,deriv1_rougher.input.feed_zn_rat_encod_dif_rougher.input.feed_pb
0.00277,deriv1_encod_val_rougher.input.feed_fe
0.00275,primary_cleaner.input.copper_sulfate_rat_encod_dif_rougher.input.feed_pb
0.00270,diff_encod_rel_rougher.input.feed_fe_s3b1
0.00270,rougher.input.floatbank10_copper_sulfate_normalized_lag_6
0.00269,value__fft_aggregated__aggtype_kurtosis_p24_rougher.input.floatbank10_copper_sulfate
0.00262,rel_rougher.input.feed_zn_s3b0
0.00259,rougher.input.floatbank10_xanthate
0.00257,deriv1_rougher.input.feed_zn_poly_value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00256,value__quantile__q_0.95_p24_rougher.input.feed_fe_diff_rougher.input.floatbank10_xanthate
0.00255,value__max_min_diff_p6_rougher.input.feed_rate
0.00253,deriv2_encod_val_rougher.input.feed_fe
0.00248,value__fft_aggregated__aggtype_skew_p24_rougher.input.feed_sol
0.00248,value__mean_abs_change_p6_rougher.input.feed_fe
0.00246,value__fft_aggregated__aggtype_skew_p12_rougher.input.feed_sol
0.00246,value__minimum_p6_rougher.input.floatbank11_xanthate_diff_value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00244,encod_val_primary_cleaner.input.feed_size_diff_deriv1_rougher.input.feed_zn
0.00243,value__kurtosis_p12_rougher.input.floatbank11_xanthate
0.00241,value__mean_abs_change_p6_rougher.state.floatbank10_b_air
0.00241,value__min_slope_p6_rougher.state.floatbank10_b_air
0.00239,deriv3_rougher.input.feed_fe
0.00237,value__mean_abs_change_p12_rougher.input.feed_fe
0.00237,deriv2_rougher.state.floatbank10_c_level
0.00237,value__fft_aggregated__aggtype_kurtosis_p12_rougher.input.feed_sol
0.00236,value__fft_aggregated__aggtype_variance_p12_rougher.input.feed_sol
0.00234,rel_encod_rel_rougher.input.feed_fe_s3b0
0.00233,value__mean_second_derivative_central_p6_rougher.input.feed_rate
0.00227,value__kurtosis_p24_rougher.input.feed_rate
0.00225,value__mean_second_derivative_central_p24_rougher.input.floatbank11_xanthate
0.00224,value__minimum_p6_rougher.input.feed_fe
0.00220,diff_encod_val_rougher.input.feed_zn_s3b1
0.00216,rel_rougher.input.floatbank11_copper_sulfate_s3b0
0.00216,deriv3_rougher.input.feed_pb
0.00213,diff_rougher.state.floatbank10_d_air_s3b1
0.00213,value__fft_aggregated__aggtype_kurtosis_p24_rougher.input.feed_sol
0.00211,value__fft_aggregated__aggtype_variance_p12_rougher.input.floatbank11_xanthate
0.00210,value__fft_aggregated__aggtype_centroid_p24_rougher.input.feed_zn
0.00210,value__mean_p6_rougher.input.feed_zn
0.00210,value__mean_abs_change_p6_rougher.input.feed_pb
0.00210,value__mean_abs_change_p12_rougher.input.feed_rate
0.00209,value__fft_aggregated__aggtype_variance_p24_rougher.input.feed_zn
0.00209,value__fft_aggregated__aggtype_centroid_p12_rougher.input.feed_rate
0.00208,value__linear_trend__attr_slope_p12_rougher.input.floatbank10_copper_sulfate
0.00208,value__minimum_p6_rougher.input.floatbank11_xanthate
0.00205,deriv2_encod_val_rougher.input.feed_zn
0.00205,secondary_cleaner.state.floatbank2_a_air_rat_encod_dif_rougher.input.feed_pb
0.00203,value__max_slope_p6_rougher.input.floatbank10_copper_sulfate
0.00202,value__minimum_p6_rougher.input.floatbank11_xanthate_rat_value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00201,diff_rougher.state.floatbank10_c_level_s3b1
0.00201,deriv1_rougher.state.floatbank10_d_air
0.00193,value__fft_aggregated__aggtype_centroid_p12_rougher.input.feed_zn
0.00193,value__mean_second_derivative_central_p120_rougher.input.feed_sol
0.00192,rougher.input.feed_fe_rat_encod_dif_rougher.input.feed_pb
0.00192,value__fft_aggregated__aggtype_kurtosis_p24_rougher.input.feed_rate
0.00192,rougher.state.floatbank10_a_level_diff_encod_val_rougher.input.feed_pb
0.00190,value__fft_aggregated__aggtype_variance_p12_rougher.input.feed_zn
0.00188,value__mean_second_derivative_central_p12_rougher.input.floatbank11_xanthate
0.00185,diff_encod_val_rougher.input.feed_fe_s3b1
0.00185,encod_val_rougher.input.feed_zn_rat_rougher.input.feed_sol
0.00185,primary_cleaner.input.copper_sulfate_rat_deriv1_rougher.input.feed_zn
0.00182,deriv2_rougher.state.floatbank10_d_air
0.00179,encod_val_primary_cleaner.input.feed_size_rat_deriv1_rougher.input.feed_zn
0.00178,deriv2_rougher.input.floatbank10_copper_sulfate
0.00177,value__mean_second_derivative_central_p12_rougher.input.feed_pb
0.00175,value__fft_aggregated__aggtype_skew_p24_rougher.state.floatbank10_b_air
0.00175,deriv3_encod_val_rougher.input.feed_zn
0.00172,value__mean_second_derivative_central_p12_rougher.state.floatbank10_b_air
0.00171,diff_encod_val_rougher.input.feed_pb_s3b1
0.00168,rougher.input.feed_fe_diff_encod_val_primary_cleaner.input.copper_sulfate
0.00167,diff_rougher.input.feed_zn_s3b1
0.00166,deriv1_encod_rel_rougher.input.feed_fe
0.00165,value__fft_aggregated__aggtype_variance_p24_rougher.input.feed_pb
0.00164,value__mean_second_derivative_central_p120_rougher.input.feed_zn
0.00163,deriv3_rougher.state.floatbank10_d_level
0.00163,value__mean_second_derivative_central_p12_rougher.input.feed_zn
0.00160,deriv2_encod_dif_rougher.input.feed_fe
0.00159,value__maximum_p6_rougher.input.feed_fe_poly_value__minimum_p6_rougher.input.floatbank11_xanthate
0.00158,value__mean_second_derivative_central_p120_rougher.state.floatbank10_b_air
0.00157,value__mean_second_derivative_central_p12_rougher.input.feed_fe
0.00156,value__fft_aggregated__aggtype_kurtosis_p12_rougher.input.feed_fe
0.00156,deriv2_rougher.input.floatbank11_copper_sulfate
0.00156,value__mean_second_derivative_central_p6_rougher.input.feed_sol
0.00156,deriv3_encod_rel_rougher.input.feed_fe
0.00154,diff_rougher.input.floatbank11_xanthate_s3b1
0.00154,value__mean_second_derivative_central_p6_rougher.input.feed_fe
0.00151,deriv2_rougher.state.floatbank10_d_level
0.00149,value__fft_aggregated__aggtype_centroid_p12_rougher.input.floatbank10_copper_sulfate
0.00148,value__mean_second_derivative_central_p12_rougher.input.floatbank10_copper_sulfate
0.00147,diff_rougher.state.floatbank10_d_level_s2b0
0.00146,diff_encod_dif_rougher.input.feed_fe_s2b0
0.00146,value__fft_aggregated__aggtype_kurtosis_p12_rougher.input.feed_pb
0.00146,encod_dif_rougher.input.feed_pb
0.00142,value__mean_second_derivative_central_p24_rougher.input.floatbank10_copper_sulfate
0.00142,deriv3_rougher.state.floatbank10_d_air
0.00137,diff_encod_rel_rougher.input.feed_fe_s2b0
0.00137,value__mean_second_derivative_central_p120_rougher.input.floatbank11_xanthate
0.00137,encod_val_rougher.input.feed_pb_diff_value__quantile__q_0.95_p120_rougher.input.feed_fe
0.00137,deriv2_encod_val_rougher.input.feed_pb
0.00136,value__quantile__q_0.95_p24_rougher.input.feed_fe
0.00136,diff_rougher.input.feed_pb_s2b0
0.00135,value__mean_second_derivative_central_p24_rougher.input.feed_zn
0.00135,value__fft_aggregated__aggtype_kurtosis_p12_rougher.input.feed_zn
0.00135,value__fft_aggregated__aggtype_kurtosis_p24_rougher.input.feed_fe
0.00132,rougher.state.floatbank10_a_level
0.00132,deriv3_rougher.input.feed_zn
0.00131,value__fft_aggregated__aggtype_kurtosis_p24_rougher.state.floatbank10_b_air
0.00126,rougher.input.feed_fe_rat_deriv1_rougher.input.feed_zn
0.00126,deriv3_encod_rel_rougher.input.feed_zn
0.00125,value__mean_second_derivative_central_p120_rougher.input.feed_pb
0.00123,deriv1_encod_dif_rougher.input.feed_fe
0.00119,value__fft_aggregated__aggtype_skew_p12_rougher.input.floatbank10_copper_sulfate
0.00118,value__fft_aggregated__aggtype_kurtosis_p12_rougher.input.floatbank11_xanthate
0.00117,value__fft_aggregated__aggtype_skew_p12_rougher.input.feed_fe
0.00117,value__mean_second_derivative_central_p6_rougher.state.floatbank10_b_air
0.00115,rel_rougher.state.floatbank10_d_level_s3b0
0.00114,diff_rougher.input.floatbank11_copper_sulfate_s3b1
0.00113,deriv3_rougher.input.feed_size
0.00110,diff_encod_rel_rougher.input.feed_zn_s2b0
0.00110,diff_rougher.input.floatbank11_copper_sulfate_s2b0
0.00107,value__mean_second_derivative_central_p120_rougher.input.floatbank10_copper_sulfate
