,bagging_fraction,feature_fraction,lambda_l1,num_leaves,loss
12,0.14908937394107985,0.7130171100940815,8.116635405190735,30.0,4.132337886978047
2,0.5448952657177122,0.8432289453957613,19.163973768861695,21.0,4.1331365344205215
69,0.7337625301642061,0.19160139110638114,76.91844579698122,11.0,4.134311928761583
77,0.9265767525355446,0.12506918085594734,79.53805084503796,16.0,4.136826275951939
9,0.8594961793283312,0.772930237788635,47.38920606933237,49.0,4.146026588164264
6,0.22636688142335432,0.34947163980963697,35.4298238519538,15.0,4.148083158101144
35,0.3561712744283101,0.5455738028412446,70.49015532400658,17.0,4.149221208516872
15,0.5656364322156916,0.43961179559801555,2.849004104584313,47.0,4.162123875545195
44,0.4949152778538183,0.3810149436682912,50.42220542094823,12.0,4.164136597231681
16,0.3041382226704765,0.22917090248995559,35.2110438291839,36.0,4.164568068789069
19,0.5866019990897722,0.849980183108489,18.765651565040873,22.0,4.165946663117907
27,0.8823240252719557,0.05167051684637181,49.194065575540336,4.0,4.169248376929713
13,0.7923371928152307,0.6188047609598384,23.040173068934937,35.0,4.169333012944626
57,0.25210298552340277,0.20017631278537884,72.79373295868172,23.0,4.176958837352564
76,0.5034406851976505,0.3448299750012631,65.77681023348279,8.0,4.178500535626177
75,0.6686925941332997,0.28340625599526825,58.79612356991964,10.0,4.185480332089182
10,0.7596327756562333,0.3084567900647437,10.086633312222554,23.0,4.188140017859229
5,0.7293881327989586,0.6834422631341868,36.57699713192594,36.0,4.19015892637757
49,0.7701260756932721,0.6723998478226505,55.23391625095897,33.0,4.190308280326965
51,0.531568122733643,0.3255542255017339,37.93771304159141,18.0,4.194998716714334
63,0.817627083357311,0.135191570186977,79.90961597598614,20.0,4.203797725353209
17,0.27029398131126026,0.5270328583576017,26.376293019890742,28.0,4.20670592439882
11,0.12533837364983721,0.4425421243281117,15.30709634071046,27.0,4.209404285569768
46,0.834410966548709,0.22242165652585819,43.88413947525581,46.0,4.210816950290947
70,0.7724861387598957,0.16655900216316372,63.77637905398221,14.0,4.212225670644502
29,0.8095149671821579,0.11929579083656497,59.961309068596584,19.0,4.2208670660385055
21,0.4450863019381173,0.14914615696754158,78.98447644000721,5.0,4.2227141896072755
62,0.6855268212709869,0.45950693078802407,74.84757511229645,13.0,4.22434954691404
41,0.7250397532191873,0.7864916536748301,73.20142856786215,40.0,4.2445540206734185
30,0.650285153488396,0.3675336540799829,75.09284613941212,14.0,4.247482591162973
45,0.6076409070531399,0.29470828977486496,29.199872684609456,21.0,4.250897214289547
48,0.4059771522873225,0.47766853736271914,31.113690120126456,4.0,4.27144339752808
39,0.9190029373751499,0.2565068888259701,64.07111117916084,10.0,4.276089170867043
3,0.1910534699097884,0.2669823123074462,28.682485698547506,43.0,4.286503813128592
56,0.856894491881508,0.4032380612261968,32.37583210216502,37.0,4.293648053874515
34,0.4685907524786173,0.4020599795071651,41.72514867629531,12.0,4.304331658420473
58,0.9060778084819279,0.7429342243707556,57.852675492979394,5.0,4.314063955470244
0,0.9448681424012102,0.07862686843357805,3.4337258865031997,32.0,4.331414758253619
43,0.396226756444205,0.8967910250669981,78.42664087017222,34.0,4.3320347522774165
33,0.985935664453328,0.2918309228131385,62.48727778692259,7.0,4.338961197866037
61,0.18956800631043585,0.6585363584875187,37.890423843303076,7.0,4.350790785734108
50,0.6266172265840907,0.26469227213293506,44.76346620356273,26.0,4.388201118822201
14,0.525834460159481,0.33292151859494995,6.428102808892034,13.0,4.41220910785592
52,0.5636315421497756,0.5852611598681943,77.12957891822668,7.0,4.418509265173739
64,0.4437032141876551,0.23227156776643537,61.98300111666579,4.0,4.501082345308679
