,bagging_fraction,feature_fraction,lambda_l1,num_leaves,loss
13,0.7256942681387961,0.5703043752743662,67.16696523442876,21.0,5.22874709940276
51,0.3659722868842341,0.5653484324380355,27.626496434864862,29.0,5.235147787502255
58,0.25994749207961093,0.8224340694321556,50.297123160457375,21.0,5.238471152113916
16,0.596238247266473,0.8359714977537314,19.61205053155745,19.0,5.247743366619642
39,0.3364173422622167,0.14596334215703202,2.82855049300308,17.0,5.249588557889101
9,0.7649823465633565,0.5144051461985144,0.7175273137157003,39.0,5.262465132130182
88,0.4262121486376981,0.8587900838357487,25.772422703269584,36.0,5.262488026131541
47,0.8477805865664185,0.4423844237873065,16.760341942787054,26.0,5.265713918958445
0,0.7889712994567469,0.23862816315783658,6.785217473713154,38.0,5.277428840437349
54,0.5839179441844702,0.3463656443457019,20.890883375274793,31.0,5.27919103600817
40,0.5135749444130886,0.7681429479981476,13.971042730197631,30.0,5.286135609071711
36,0.44823467927294813,0.4297443711109245,21.35911748581279,25.0,5.299690043494694
94,0.553403015218989,0.1905653514597765,22.438273310959342,24.0,5.303373074857829
86,0.3539287458229857,0.20274957837429036,45.573956274725994,26.0,5.322230501964851
45,0.634936493337295,0.21986195240706716,1.3631553830108203,23.0,5.328320355316653
78,0.3949590487824187,0.23861971772144355,27.00034494771255,9.0,5.330632523342606
77,0.43893086191736774,0.3584549866874137,7.3792903209877245,36.0,5.334975992548251
7,0.6069331979231383,0.14395119120812963,6.700550030275515,15.0,5.341695754900823
95,0.16146169703591015,0.5322363534870239,4.813962695460146,30.0,5.354939067059663
6,0.5357586868393527,0.8732379543755205,13.137643776666582,23.0,5.386499741316762
49,0.5141637682032167,0.26260238030942823,10.065919809265221,39.0,5.388329033081406
8,0.7971367398382371,0.5842048876913337,8.000439947470424,28.0,5.405244838225246
83,0.32115024684569393,0.3918408610153785,18.40515789512695,31.0,5.4102574249143895
52,0.2930565812717556,0.06867830591744521,4.85722202604536,47.0,5.422523420545737
63,0.35456415146518383,0.20510995558670975,11.189878002327067,46.0,5.430537415770668
87,0.28095898637201216,0.7490516456242353,13.01680698425275,40.0,5.438797670573221
75,0.5173457957499539,0.0653594653141768,4.353303918683466,41.0,5.4457127858929
46,0.14381003228559783,0.8823265718578654,10.717033079199904,15.0,5.512789704775912
91,0.4531238288326255,0.2287880949803311,1.0743789664829961,32.0,5.54962598308642
41,0.6655754028128834,0.18837489013413222,24.466084105599155,9.0,5.5746211193936
14,0.7560942247012943,0.6718608520001939,7.999918736691949,28.0,5.655384386157019
