,bagging_fraction,feature_fraction,lambda_l1,num_leaves,loss
82,0.1897423684356222,0.3936804664825911,22.240036340899614,20.0,2.05318864874971
40,0.5264425131285149,0.5759424118429183,10.346892458857766,17.0,2.0532477891198484
47,0.7550243917791675,0.7843334127839774,40.80307475616881,8.0,2.0547005035540042
18,0.9288250542893799,0.4380932062885039,74.98193197737571,24.0,2.0591814049754182
17,0.4968931820684458,0.8873629710181646,60.22570528357982,23.0,2.062968838144183
21,0.12055789315845974,0.11302039582895945,37.69218509186018,49.0,2.0671946221269972
38,0.8596037610472507,0.3140776300331396,51.742712191623085,21.0,2.068110262093537
98,0.1443531393437611,0.044511491057122876,16.242815459024907,14.0,2.0682798613158195
5,0.5619584413119858,0.6456723745512946,53.23243563222356,16.0,2.070803126365389
16,0.4432076182156023,0.8897224546104177,35.873122148299636,28.0,2.070932263138649
46,0.480373205246055,0.32508037324852473,2.6417289675762436,26.0,2.0722564573022013
22,0.6424412161657274,0.168052285964387,0.6027175680415837,31.0,2.0724008730627537
56,0.2166193400162305,0.025740259492853218,27.198742805306413,15.0,2.097268010325735
25,0.3387668371747915,0.026418390777827122,13.477351146891547,19.0,2.1044612099047275
