feature_shap,feature
0.00754,value__mean_abs_change_p6_rougher.state.floatbank10_b_air
0.00749,value__min_slope_p24_rougher.input.feed_rate
0.00748,value__min_slope_p120_rougher.input.floatbank11_xanthate
0.00741,value__min_slope_p24_primary_cleaner.input.xanthate
0.00735,value__minimum_p6_rougher.state.floatbank10_b_air
0.00734,value__skewness_p120_rougher.input.feed_sol
0.00733,deriv1_encod_val_rougher.input.feed_pb
0.00733,value__quantile__q_0.95_p12_primary_cleaner.input.feed_size
0.00732,value__fft_aggregated__aggtype_centroid_p120_rougher.input.feed_fe
0.00731,value__mean_p6_rougher.input.floatbank10_copper_sulfate
0.00730,value__linear_trend__attr_slope_p120_rougher.input.feed_zn
0.00729,value__max_slope_p12_rougher.input.feed_pb
0.00729,value__mean_abs_change_p6_rougher.input.feed_rate
0.00727,value__skewness_p12_rougher.input.floatbank10_copper_sulfate
0.00726,value__fft_aggregated__aggtype_variance_p120_rougher.input.feed_fe
0.00726,value__fft_aggregated__aggtype_variance_p120_rougher.input.feed_pb
0.00722,value__quantile__q_0.05_p12_rougher.input.feed_rate
0.00721,value__min_slope_p120_rougher.input.floatbank10_copper_sulfate
0.00719,value__skewness_p120_rougher.input.feed_zn
0.00714,rougher.input.feed_fe_normalized
0.00714,value__quantile__q_0.95_p24_rougher.input.feed_sol
0.00707,value__maximum_p6_primary_cleaner.input.xanthate
0.00702,value__kurtosis_p120_primary_cleaner.input.feed_size
0.00699,value__skewness_p24_rougher.input.feed_pb
0.00698,value__fft_aggregated__aggtype_variance_p120_secondary_cleaner.state.floatbank5_a_air
0.00695,value__linear_trend__attr_slope_p120_rougher.input.feed_fe
0.00694,value__kurtosis_p24_rougher.input.feed_fe
0.00692,value__quantile__q_0.05_p120_primary_cleaner.input.copper_sulfate
0.00691,value__max_slope_p12_rougher.input.feed_sol
0.00691,value__max_slope_p12_rougher.input.floatbank11_xanthate
0.00691,value__fft_aggregated__aggtype_skew_p120_primary_cleaner.input.depressant
0.00688,rel_primary_cleaner.state.floatbank8_c_level_s3b0
0.00688,value__quantile__q_0.05_p24_rougher.state.floatbank10_b_air
0.00686,value__min_slope_p12_primary_cleaner.input.copper_sulfate
0.00686,value__kurtosis_p24_rougher.input.feed_zn
0.00678,value__max_slope_p12_rougher.input.feed_fe
0.00676,value__max_slope_p6_primary_cleaner.input.copper_sulfate
0.00675,value__fft_aggregated__aggtype_skew_p120_primary_cleaner.input.feed_size
0.00675,value__min_slope_p24_rougher.input.feed_sol
0.00675,rougher.state.floatbank10_c_level
0.00673,value__max_min_diff_p6_secondary_cleaner.state.floatbank5_a_air
0.00671,value__max_slope_p24_rougher.input.feed_zn
0.00670,deriv2_encod_val_rougher.input.feed_zn
0.00668,rel_rougher.input.feed_size_s3b0
0.00668,value__minimum_p6_rougher.input.feed_rate
0.00666,deriv2_rougher.input.feed_zn
0.00665,value__min_slope_p120_rougher.input.feed_zn
0.00659,value__skewness_p24_primary_cleaner.input.xanthate
0.00659,value__fft_aggregated__aggtype_skew_p24_primary_cleaner.input.depressant
0.00658,value__quantile__q_0.05_p12_rougher.input.floatbank10_copper_sulfate
0.00658,value__max_min_diff_p24_primary_cleaner.input.copper_sulfate
0.00657,value__fft_aggregated__aggtype_variance_p24_rougher.input.feed_fe
0.00655,deriv3_rougher.input.feed_zn
0.00653,value__linear_trend__attr_slope_p24_primary_cleaner.state.floatbank8_a_air
0.00652,diff_primary_cleaner.input.xanthate_s3b1
0.00647,rel_rougher.input.floatbank11_copper_sulfate_s3b0
0.00640,value__max_slope_p24_rougher.input.floatbank11_xanthate
0.00636,value__fft_aggregated__aggtype_skew_p120_rougher.input.feed_fe
0.00634,value__fft_aggregated__aggtype_variance_p120_primary_cleaner.state.floatbank8_a_air
0.00633,value__max_slope_p6_rougher.input.feed_sol
0.00630,value__fft_aggregated__aggtype_centroid_p12_primary_cleaner.input.depressant
0.00626,value__fft_aggregated__aggtype_centroid_p120_rougher.input.floatbank11_xanthate
0.00625,value__mean_abs_change_p6_primary_cleaner.input.depressant
0.00624,value__skewness_p24_rougher.input.feed_fe
0.00623,rel_rougher.input.floatbank11_xanthate_s3b0
0.00620,value__skewness_p12_rougher.state.floatbank10_b_air
0.00619,value__max_min_diff_p24_secondary_cleaner.state.floatbank5_a_air
0.00616,value__max_min_diff_p120_primary_cleaner.input.feed_size
0.00611,value__linear_trend__attr_slope_p120_primary_cleaner.input.depressant
0.00610,value__linear_trend__attr_slope_p12_rougher.input.floatbank11_xanthate
0.00609,value__kurtosis_p120_primary_cleaner.input.depressant
0.00609,diff_rougher.state.floatbank10_d_air_s3b1
0.00609,value__mean_abs_change_p12_rougher.input.feed_rate
0.00608,value__kurtosis_p120_rougher.state.floatbank10_b_air
0.00605,value__max_slope_p6_secondary_cleaner.state.floatbank5_a_air
0.00604,value__fft_aggregated__aggtype_skew_p24_primary_cleaner.input.copper_sulfate
0.00604,rel_encod_val_rougher.input.feed_zn_s3b0
0.00603,value__min_slope_p12_rougher.input.feed_sol
0.00596,value__fft_aggregated__aggtype_variance_p12_rougher.input.floatbank10_copper_sulfate
0.00593,diff_primary_cleaner.state.floatbank8_c_level_s3b1
0.00591,value__minimum_p6_rougher.input.feed_fe
0.00589,value__fft_aggregated__aggtype_variance_p12_rougher.input.floatbank11_xanthate
0.00589,deriv3_primary_cleaner.input.xanthate
0.00586,value__fft_aggregated__aggtype_kurtosis_p24_primary_cleaner.input.depressant
0.00585,value__mean_second_derivative_central_p12_primary_cleaner.input.depressant
0.00579,value__fft_aggregated__aggtype_skew_p120_primary_cleaner.input.xanthate
0.00579,value__linear_trend__attr_slope_p24_rougher.state.floatbank10_b_air
0.00578,value__max_slope_p6_rougher.input.floatbank11_xanthate
0.00577,deriv3_primary_cleaner.state.floatbank8_c_level
0.00576,secondary_cleaner.state.floatbank3_b_level
0.00576,value__max_min_diff_p24_primary_cleaner.state.floatbank8_a_air
0.00576,value__mean_abs_change_p12_rougher.input.feed_pb
0.00575,diff_rougher.input.floatbank11_copper_sulfate_s2b0
0.00574,rougher.state.floatbank10_b_air_normalized
0.00564,rougher.input.feed_sol_normalized
0.00561,value__max_slope_p12_primary_cleaner.input.feed_size
0.00559,value__mean_abs_change_p6_rougher.input.feed_sol
0.00556,value__fft_aggregated__aggtype_skew_p24_rougher.input.feed_pb
0.00554,value__max_min_diff_p120_rougher.input.floatbank10_copper_sulfate
0.00554,value__max_slope_p6_rougher.input.feed_pb
0.00553,rel_rougher.input.feed_fe_s3b0
0.00552,diff_encod_val_rougher.input.feed_pb_s3b1
0.00552,value__max_min_diff_p12_rougher.input.floatbank11_xanthate
0.00551,value__mean_second_derivative_central_p120_rougher.input.feed_sol
0.00551,value__max_min_diff_p24_rougher.input.floatbank10_copper_sulfate
0.00549,value__kurtosis_p12_rougher.input.feed_sol
0.00547,value__linear_trend__attr_slope_p120_rougher.input.feed_sol
0.00547,diff_rougher.input.feed_size_s2b0
0.00547,value__quantile__q_0.05_p24_rougher.input.feed_zn
0.00547,value__max_min_diff_p12_rougher.input.feed_rate
0.00545,value__max_min_diff_p120_rougher.input.feed_rate
0.00544,value__fft_aggregated__aggtype_skew_p120_rougher.input.feed_rate
0.00544,value__linear_trend__attr_slope_p24_primary_cleaner.input.feed_size
0.00538,value__fft_aggregated__aggtype_variance_p120_rougher.input.floatbank11_xanthate
0.00538,rel_rougher.input.feed_pb_s3b0
0.00537,value__fft_aggregated__aggtype_kurtosis_p120_primary_cleaner.input.depressant
0.00534,value__fft_aggregated__aggtype_skew_p120_rougher.input.feed_pb
0.00533,value__max_min_diff_p120_primary_cleaner.input.depressant
0.00533,value__kurtosis_p24_primary_cleaner.input.feed_size
0.00532,value__kurtosis_p24_primary_cleaner.input.depressant
0.00532,value__mean_abs_change_p120_rougher.state.floatbank10_b_air
0.00530,value__kurtosis_p12_secondary_cleaner.state.floatbank5_a_air
0.00528,value__mean_abs_change_p24_primary_cleaner.input.xanthate
0.00528,value__mean_abs_change_p6_secondary_cleaner.state.floatbank5_a_air
0.00526,value__mean_p6_secondary_cleaner.state.floatbank5_a_air
0.00525,value__kurtosis_p24_primary_cleaner.state.floatbank8_a_air
0.00525,value__quantile__q_0.95_p12_rougher.input.feed_sol
0.00524,primary_cleaner.input.depressant
0.00523,value__linear_trend__attr_slope_p12_primary_cleaner.state.floatbank8_a_air
0.00522,value__max_slope_p120_rougher.input.floatbank10_copper_sulfate
0.00521,value__max_slope_p24_rougher.input.floatbank10_copper_sulfate
0.00519,value__max_slope_p24_rougher.input.feed_pb
0.00518,value__skewness_p12_primary_cleaner.input.xanthate
0.00517,value__fft_aggregated__aggtype_kurtosis_p12_primary_cleaner.input.xanthate
0.00517,value__mean_abs_change_p6_primary_cleaner.input.copper_sulfate
0.00517,value__kurtosis_p12_primary_cleaner.input.depressant
0.00516,value__quantile__q_0.95_p12_rougher.state.floatbank10_b_air
0.00516,value__skewness_p24_primary_cleaner.input.depressant
0.00514,value__kurtosis_p12_rougher.input.floatbank10_copper_sulfate
0.00513,value__fft_aggregated__aggtype_centroid_p12_primary_cleaner.state.floatbank8_a_air
0.00513,value__mean_abs_change_p6_rougher.input.feed_fe
0.00511,value__max_slope_p12_rougher.input.floatbank10_copper_sulfate
0.00508,rougher.input.floatbank10_copper_sulfate_normalized
0.00506,primary_cleaner.input.xanthate
0.00505,value__fft_aggregated__aggtype_skew_p24_rougher.input.feed_fe
0.00504,value__quantile__q_0.05_p12_primary_cleaner.input.xanthate
0.00500,value__min_slope_p12_primary_cleaner.state.floatbank8_a_air
0.00500,value__max_slope_p6_rougher.input.feed_fe
0.00499,value__mean_p6_rougher.input.feed_sol
0.00497,value__mean_second_derivative_central_p6_rougher.input.feed_pb
0.00497,value__mean_p6_rougher.state.floatbank10_b_air
0.00496,deriv1_encod_dif_rougher.input.feed_fe
0.00495,value__max_min_diff_p6_rougher.input.feed_rate
0.00495,value__fft_aggregated__aggtype_centroid_p120_primary_cleaner.state.floatbank8_a_air
0.00494,value__max_slope_p12_primary_cleaner.input.depressant
0.00491,diff_encod_rel_rougher.input.feed_zn_s3b1
0.00491,value__mean_abs_change_p24_primary_cleaner.state.floatbank8_a_air
0.00491,value__fft_aggregated__aggtype_skew_p12_primary_cleaner.input.xanthate
0.00491,value__kurtosis_p12_primary_cleaner.input.feed_size
0.00490,value__min_slope_p6_primary_cleaner.input.depressant
0.00488,value__mean_abs_change_p12_rougher.input.feed_sol
0.00487,value__linear_trend__attr_slope_p12_primary_cleaner.input.feed_size
0.00486,value__minimum_p6_primary_cleaner.input.feed_size
0.00485,value__fft_aggregated__aggtype_centroid_p120_rougher.state.floatbank10_b_air
0.00484,value__kurtosis_p120_primary_cleaner.input.copper_sulfate
0.00484,diff_rougher.input.floatbank10_xanthate_s3b1
0.00483,value__max_min_diff_p12_primary_cleaner.input.feed_size
0.00482,value__min_slope_p12_primary_cleaner.input.feed_size
0.00482,value__min_slope_p120_rougher.input.feed_fe
0.00481,value__min_slope_p24_rougher.input.floatbank11_xanthate
0.00480,value__fft_aggregated__aggtype_skew_p120_rougher.input.floatbank10_copper_sulfate
0.00480,deriv2_rougher.input.feed_fe
0.00479,value__fft_aggregated__aggtype_centroid_p120_rougher.input.feed_zn
0.00476,value__skewness_p12_primary_cleaner.input.feed_size
0.00476,value__fft_aggregated__aggtype_kurtosis_p24_primary_cleaner.input.feed_size
0.00475,value__fft_aggregated__aggtype_variance_p24_rougher.input.feed_rate
0.00473,value__kurtosis_p12_rougher.input.feed_zn
0.00473,value__max_min_diff_p12_rougher.input.feed_pb
0.00471,value__max_min_diff_p12_rougher.input.feed_sol
0.00471,value__fft_aggregated__aggtype_centroid_p24_primary_cleaner.state.floatbank8_a_air
0.00471,value__mean_abs_change_p12_rougher.state.floatbank10_b_air
0.00471,value__max_min_diff_p6_rougher.input.floatbank11_xanthate
0.00468,value__fft_aggregated__aggtype_skew_p24_primary_cleaner.input.feed_size
0.00468,value__kurtosis_p12_primary_cleaner.state.floatbank8_a_air
0.00467,value__fft_aggregated__aggtype_kurtosis_p120_rougher.input.feed_fe
0.00466,value__max_min_diff_p6_primary_cleaner.input.feed_size
0.00466,value__quantile__q_0.95_p24_primary_cleaner.input.feed_size
0.00464,value__fft_aggregated__aggtype_centroid_p24_primary_cleaner.input.feed_size
0.00463,value__skewness_p24_secondary_cleaner.state.floatbank5_a_air
0.00463,value__mean_p6_rougher.input.feed_zn
0.00459,value__fft_aggregated__aggtype_skew_p24_rougher.input.floatbank10_copper_sulfate
0.00459,value__fft_aggregated__aggtype_variance_p12_rougher.input.feed_sol
0.00459,value__max_slope_p12_secondary_cleaner.state.floatbank5_a_air
0.00458,value__max_slope_p6_rougher.state.floatbank10_b_air
0.00458,deriv2_primary_cleaner.input.depressant
0.00458,value__min_slope_p120_primary_cleaner.input.copper_sulfate
0.00453,value__maximum_p6_primary_cleaner.input.feed_size
0.00452,deriv1_rougher.input.floatbank10_copper_sulfate
0.00452,value__mean_abs_change_p24_rougher.input.feed_fe
0.00451,value__mean_abs_change_p6_rougher.input.feed_pb
0.00450,diff_rougher.state.floatbank10_d_air_s2b0
0.00447,value__kurtosis_p120_rougher.input.floatbank11_xanthate
0.00447,value__fft_aggregated__aggtype_variance_p12_rougher.state.floatbank10_b_air
0.00446,value__max_slope_p24_primary_cleaner.input.xanthate
0.00442,secondary_cleaner.state.floatbank5_a_air_normalized
0.00441,value__mean_abs_change_p24_rougher.input.floatbank10_copper_sulfate
0.00441,encod_rel_primary_cleaner.input.feed_size
0.00441,value__fft_aggregated__aggtype_centroid_p24_rougher.input.floatbank10_copper_sulfate
0.00440,diff_encod_dif_rougher.input.feed_fe_s2b0
0.00436,value__fft_aggregated__aggtype_variance_p120_rougher.state.floatbank10_b_air
0.00436,value__linear_trend__attr_slope_p24_primary_cleaner.input.xanthate
0.00436,value__mean_abs_change_p6_primary_cleaner.state.floatbank8_a_air
0.00435,secondary_cleaner.state.floatbank2_b_level
0.00435,value__fft_aggregated__aggtype_centroid_p12_rougher.input.feed_rate
0.00435,value__fft_aggregated__aggtype_kurtosis_p120_primary_cleaner.input.feed_size
0.00434,deriv1_rougher.input.feed_fe
0.00433,value__linear_trend__attr_slope_p24_primary_cleaner.input.copper_sulfate
0.00432,value__fft_aggregated__aggtype_variance_p12_secondary_cleaner.state.floatbank5_a_air
0.00432,value__min_slope_p12_primary_cleaner.input.xanthate
0.00430,value__max_min_diff_p6_rougher.input.feed_fe
0.00423,value__kurtosis_p12_primary_cleaner.input.xanthate
0.00422,value__min_slope_p12_secondary_cleaner.state.floatbank5_a_air
0.00421,value__min_slope_p6_primary_cleaner.input.feed_size
0.00419,value__min_slope_p120_rougher.state.floatbank10_b_air
0.00419,value__maximum_p6_rougher.input.floatbank10_copper_sulfate
0.00419,value__max_slope_p120_primary_cleaner.state.floatbank8_a_air
0.00416,value__mean_second_derivative_central_p120_primary_cleaner.input.copper_sulfate
0.00415,value__quantile__q_0.05_p120_rougher.input.feed_zn
0.00414,value__mean_second_derivative_central_p120_primary_cleaner.input.depressant
0.00413,value__mean_p6_primary_cleaner.input.feed_size
0.00411,deriv3_rougher.input.feed_pb
0.00409,rougher.state.floatbank10_e_level
0.00407,value__mean_second_derivative_central_p6_rougher.input.feed_fe
0.00406,value__max_slope_p6_primary_cleaner.input.feed_size
0.00406,value__skewness_p24_rougher.input.floatbank11_xanthate
0.00406,value__max_min_diff_p6_rougher.input.feed_sol
0.00405,rougher.input.feed_rate
0.00404,deriv2_rougher.state.floatbank10_d_air
0.00400,value__skewness_p120_rougher.input.feed_fe
0.00398,value__max_slope_p12_rougher.input.feed_zn
0.00394,value__mean_second_derivative_central_p120_rougher.input.floatbank10_copper_sulfate
0.00394,value__fft_aggregated__aggtype_skew_p120_primary_cleaner.input.copper_sulfate
0.00393,value__max_min_diff_p6_rougher.input.feed_zn
0.00393,value__mean_abs_change_p12_rougher.input.feed_zn
0.00391,value__mean_second_derivative_central_p6_primary_cleaner.input.depressant
0.00390,value__mean_second_derivative_central_p24_secondary_cleaner.state.floatbank5_a_air
0.00389,value__max_min_diff_p12_primary_cleaner.input.xanthate
0.00388,value__fft_aggregated__aggtype_skew_p12_primary_cleaner.input.copper_sulfate
0.00387,value__mean_second_derivative_central_p24_primary_cleaner.input.xanthate
0.00382,deriv3_rougher.input.feed_rate
0.00381,value__fft_aggregated__aggtype_centroid_p24_primary_cleaner.input.xanthate
0.00381,value__fft_aggregated__aggtype_kurtosis_p120_rougher.state.floatbank10_b_air
0.00380,rougher.state.floatbank10_b_air
0.00377,value__linear_trend__attr_slope_p24_rougher.input.feed_zn
0.00376,value__fft_aggregated__aggtype_kurtosis_p24_rougher.input.feed_pb
0.00371,diff_rougher.state.floatbank10_d_level_s3b1
0.00371,value__mean_abs_change_p12_primary_cleaner.input.copper_sulfate
0.00369,value__mean_abs_change_p120_primary_cleaner.state.floatbank8_a_air
0.00366,value__mean_abs_change_p12_secondary_cleaner.state.floatbank5_a_air
0.00366,secondary_cleaner.state.floatbank3_a_level
0.00366,value__fft_aggregated__aggtype_variance_p12_primary_cleaner.input.xanthate
0.00365,value__min_slope_p6_rougher.state.floatbank10_b_air
0.00365,diff_rougher.input.floatbank11_xanthate_s3b1
0.00365,deriv3_rougher.input.floatbank10_xanthate
0.00359,value__max_min_diff_p120_rougher.input.floatbank11_xanthate
0.00359,value__fft_aggregated__aggtype_variance_p12_primary_cleaner.input.depressant
0.00359,deriv1_primary_cleaner.state.floatbank8_c_air
0.00357,deriv2_rougher.input.feed_sol
0.00352,value__fft_aggregated__aggtype_variance_p24_rougher.state.floatbank10_b_air
0.00352,value__fft_aggregated__aggtype_variance_p12_rougher.input.feed_fe
0.00348,deriv3_rougher.input.floatbank10_copper_sulfate
0.00345,rougher.input.floatbank11_xanthate_normalized
0.00344,value__max_min_diff_p12_primary_cleaner.input.depressant
0.00342,value__kurtosis_p12_rougher.state.floatbank10_b_air
0.00341,value__fft_aggregated__aggtype_variance_p120_rougher.input.floatbank10_copper_sulfate
0.00340,value__skewness_p12_primary_cleaner.input.depressant
0.00340,diff_rougher.input.feed_fe_s3b1
0.00340,deriv2_encod_dif_rougher.input.feed_fe
0.00339,value__fft_aggregated__aggtype_centroid_p120_rougher.input.floatbank10_copper_sulfate
0.00338,value__fft_aggregated__aggtype_variance_p24_primary_cleaner.state.floatbank8_a_air
0.00338,value__max_slope_p6_primary_cleaner.state.floatbank8_a_air
0.00337,deriv3_rougher.input.feed_fe
0.00336,value__kurtosis_p120_rougher.input.feed_zn
0.00334,deriv2_encod_rel_rougher.input.feed_fe
0.00333,value__kurtosis_p12_rougher.input.feed_pb
0.00332,week
0.00332,diff_encod_dif_rougher.input.feed_fe_s3b1
0.00332,value__fft_aggregated__aggtype_variance_p24_rougher.input.feed_pb
0.00332,deriv1_rougher.state.floatbank10_c_level
0.00331,value__mean_second_derivative_central_p24_primary_cleaner.input.copper_sulfate
0.00329,value__fft_aggregated__aggtype_skew_p24_primary_cleaner.input.xanthate
0.00327,diff_encod_rel_rougher.input.feed_fe_s2b0
0.00325,value__fft_aggregated__aggtype_variance_p12_primary_cleaner.state.floatbank8_a_air
0.00324,value__fft_aggregated__aggtype_kurtosis_p12_primary_cleaner.input.copper_sulfate
0.00324,value__mean_second_derivative_central_p12_rougher.input.feed_sol
0.00323,value__mean_abs_change_p12_rougher.input.feed_fe
0.00322,value__min_slope_p12_rougher.state.floatbank10_b_air
0.00321,value__skewness_p12_rougher.input.floatbank11_xanthate
0.00321,value__mean_second_derivative_central_p24_rougher.input.feed_pb
0.00317,value__fft_aggregated__aggtype_centroid_p12_rougher.input.floatbank10_copper_sulfate
0.00317,value__fft_aggregated__aggtype_centroid_p12_rougher.state.floatbank10_b_air
0.00316,value__max_slope_p12_primary_cleaner.input.copper_sulfate
0.00315,secondary_cleaner.state.floatbank4_a_level
0.00315,value__mean_abs_change_p12_rougher.input.floatbank11_xanthate
0.00314,value__linear_trend__attr_slope_p12_secondary_cleaner.state.floatbank5_a_air
0.00310,rel_rougher.state.floatbank10_d_level_s3b0
0.00309,deriv3_rougher.input.floatbank11_copper_sulfate
0.00308,value__fft_aggregated__aggtype_kurtosis_p120_primary_cleaner.state.floatbank8_a_air
0.00306,value__mean_second_derivative_central_p12_primary_cleaner.state.floatbank8_a_air
0.00304,value__fft_aggregated__aggtype_skew_p120_rougher.input.floatbank11_xanthate
0.00302,value__fft_aggregated__aggtype_kurtosis_p24_rougher.input.feed_rate
0.00301,value__minimum_p6_rougher.input.feed_sol
0.00301,value__fft_aggregated__aggtype_skew_p120_primary_cleaner.state.floatbank8_a_air
0.00301,rel_rougher.input.feed_sol_s3b0
0.00301,deriv2_primary_cleaner.input.xanthate
0.00300,value__max_min_diff_p24_primary_cleaner.input.depressant
0.00298,value__fft_aggregated__aggtype_centroid_p12_rougher.input.feed_zn
0.00297,value__mean_second_derivative_central_p12_rougher.input.feed_rate
0.00296,rougher.input.floatbank11_copper_sulfate
0.00296,value__fft_aggregated__aggtype_skew_p12_rougher.input.feed_rate
0.00296,value__mean_second_derivative_central_p12_rougher.input.feed_zn
0.00295,value__fft_aggregated__aggtype_skew_p24_rougher.input.floatbank11_xanthate
0.00294,value__max_slope_p24_rougher.input.feed_sol
0.00293,value__linear_trend__attr_slope_p12_primary_cleaner.input.copper_sulfate
0.00293,value__kurtosis_p24_rougher.input.feed_pb
0.00292,deriv2_rougher.input.floatbank10_copper_sulfate
0.00289,value__mean_p6_primary_cleaner.input.xanthate
0.00288,rel_rougher.input.feed_rate_s3b0
0.00288,deriv3_rougher.state.floatbank10_d_level
0.00288,value__linear_trend__attr_slope_p12_rougher.input.floatbank10_copper_sulfate
0.00287,value__skewness_p12_primary_cleaner.state.floatbank8_a_air
0.00287,value__mean_second_derivative_central_p6_primary_cleaner.input.xanthate
0.00287,value__skewness_p12_rougher.input.feed_sol
0.00284,value__max_min_diff_p6_primary_cleaner.input.copper_sulfate
0.00282,value__max_min_diff_p12_secondary_cleaner.state.floatbank5_a_air
0.00282,rel_rougher.input.floatbank10_copper_sulfate_s3b0
0.00282,value__mean_second_derivative_central_p24_rougher.input.floatbank11_xanthate
0.00281,diff_rougher.input.floatbank10_copper_sulfate_s2b0
0.00281,value__max_slope_p120_rougher.input.floatbank11_xanthate
0.00280,value__fft_aggregated__aggtype_variance_p12_rougher.input.feed_pb
0.00279,value__mean_second_derivative_central_p120_rougher.input.feed_fe
0.00279,diff_rougher.state.floatbank10_c_level_s3b1
0.00279,diff_rougher.input.feed_zn_s3b1
0.00279,rel_encod_dif_rougher.input.feed_fe_s3b0
0.00276,diff_rougher.input.floatbank11_copper_sulfate_s3b1
0.00274,value__fft_aggregated__aggtype_variance_p24_rougher.input.floatbank10_copper_sulfate
0.00271,value__fft_aggregated__aggtype_centroid_p24_primary_cleaner.input.copper_sulfate
0.00270,deriv3_encod_val_rougher.input.feed_fe
0.00270,value__mean_second_derivative_central_p24_rougher.input.feed_rate
0.00270,value__fft_aggregated__aggtype_variance_p24_primary_cleaner.input.feed_size
0.00270,diff_rougher.input.feed_sol_s3b1
0.00266,secondary_cleaner.state.floatbank5_a_level
0.00266,rel_encod_rel_rougher.input.feed_fe_s3b0
0.00265,value__fft_aggregated__aggtype_variance_p24_rougher.input.floatbank11_xanthate
0.00265,value__mean_second_derivative_central_p24_primary_cleaner.input.depressant
0.00265,value__mean_second_derivative_central_p12_rougher.input.feed_pb
0.00265,diff_encod_val_rougher.input.feed_zn_s3b1
0.00264,value__min_slope_p6_secondary_cleaner.state.floatbank5_a_air
0.00264,diff_encod_val_rougher.input.feed_fe_s3b1
0.00262,value__fft_aggregated__aggtype_centroid_p12_secondary_cleaner.state.floatbank5_a_air
0.00262,rougher.state.floatbank10_f_level
0.00261,value__mean_second_derivative_central_p6_primary_cleaner.state.floatbank8_a_air
0.00258,deriv2_rougher.state.floatbank10_c_level
0.00258,value__fft_aggregated__aggtype_centroid_p24_primary_cleaner.input.depressant
0.00255,rougher.input.floatbank10_copper_sulfate
0.00255,value__fft_aggregated__aggtype_skew_p120_rougher.state.floatbank10_b_air
0.00253,value__mean_second_derivative_central_p24_rougher.input.feed_fe
0.00251,value__fft_aggregated__aggtype_kurtosis_p12_rougher.input.feed_sol
0.00249,value__fft_aggregated__aggtype_kurtosis_p24_rougher.state.floatbank10_b_air
0.00249,deriv3_primary_cleaner.input.depressant
0.00248,value__mean_second_derivative_central_p6_rougher.input.feed_zn
0.00246,value__mean_second_derivative_central_p24_primary_cleaner.state.floatbank8_a_air
0.00246,value__mean_abs_change_p6_primary_cleaner.input.feed_size
0.00244,diff_rougher.input.feed_fe_s2b0
0.00244,value__max_min_diff_p6_rougher.input.floatbank10_copper_sulfate
0.00242,value__fft_aggregated__aggtype_centroid_p12_rougher.input.feed_fe
0.00241,value__max_slope_p24_rougher.input.feed_fe
0.00240,value__kurtosis_p12_rougher.input.floatbank11_xanthate
0.00240,value__min_slope_p6_rougher.input.floatbank10_copper_sulfate
0.00240,value__fft_aggregated__aggtype_centroid_p12_primary_cleaner.input.feed_size
0.00238,value__mean_second_derivative_central_p120_rougher.input.floatbank11_xanthate
0.00237,diff_primary_cleaner.state.floatbank8_c_air_s2b0
0.00235,value__mean_second_derivative_central_p12_primary_cleaner.input.feed_size
0.00232,value__fft_aggregated__aggtype_skew_p24_rougher.input.feed_rate
0.00232,value__mean_second_derivative_central_p24_rougher.input.feed_zn
0.00229,deriv3_rougher.state.floatbank10_c_level
0.00229,diff_rougher.input.feed_rate_s2b0
0.00229,rougher.state.floatbank10_a_level
0.00228,value__fft_aggregated__aggtype_centroid_p24_rougher.input.feed_fe
0.00226,deriv1_rougher.state.floatbank10_d_air
0.00225,value__max_min_diff_p6_rougher.input.feed_pb
0.00225,value__max_slope_p6_rougher.input.floatbank10_copper_sulfate
0.00224,value__fft_aggregated__aggtype_centroid_p24_rougher.input.feed_pb
0.00223,value__fft_aggregated__aggtype_skew_p24_rougher.input.feed_sol
0.00223,rel_primary_cleaner.state.floatbank8_c_air_s3b0
0.00223,deriv3_rougher.state.floatbank10_d_air
0.00221,value__max_min_diff_p6_primary_cleaner.state.floatbank8_a_air
0.00221,value__fft_aggregated__aggtype_kurtosis_p24_rougher.input.floatbank10_copper_sulfate
0.00220,deriv1_rougher.input.feed_size
0.00218,value__linear_trend__attr_slope_p12_rougher.state.floatbank10_b_air
0.00216,value__mean_abs_change_p12_rougher.input.floatbank10_copper_sulfate
0.00216,deriv2_encod_val_rougher.input.feed_fe
0.00216,value__fft_aggregated__aggtype_kurtosis_p12_rougher.input.feed_fe
0.00216,value__mean_abs_change_p6_primary_cleaner.input.xanthate
0.00215,value__fft_aggregated__aggtype_centroid_p24_rougher.state.floatbank10_b_air
0.00215,value__fft_aggregated__aggtype_centroid_p24_rougher.input.feed_zn
0.00213,value__fft_aggregated__aggtype_centroid_p12_rougher.input.feed_pb
0.00212,value__mean_abs_change_p12_primary_cleaner.input.feed_size
0.00211,encod_dif_primary_cleaner.input.feed_size
0.00210,value__fft_aggregated__aggtype_kurtosis_p24_rougher.input.floatbank11_xanthate
0.00210,value__fft_aggregated__aggtype_variance_p24_rougher.input.feed_sol
0.00209,rougher.state.floatbank10_b_level
0.00209,value__mean_second_derivative_central_p120_rougher.input.feed_zn
0.00208,rougher.state.floatbank10_d_level
0.00205,diff_primary_cleaner.input.depressant_s3b1
0.00201,value__mean_second_derivative_central_p6_secondary_cleaner.state.floatbank5_a_air
0.00201,value__fft_aggregated__aggtype_skew_p12_rougher.input.feed_sol
0.00199,deriv2_primary_cleaner.state.floatbank8_c_air
0.00199,value__mean_second_derivative_central_p12_rougher.state.floatbank10_b_air
0.00196,value__mean_second_derivative_central_p120_rougher.input.feed_pb
